,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total Cost
308570,519514,21870,I CAN ONLY PLEASE ONE PERSON MUG,216,2010-08-18 09:19:00,1.06,14156,EIRE,228.96
308574,519514,21872,GLAMOROUS  MUG,216,2010-08-18 09:19:00,1.06,14156,EIRE,228.96
308580,519514,21874,GIN AND TONIC MUG,216,2010-08-18 09:19:00,1.06,14156,EIRE,228.96
308581,519514,21877,HOME SWEET HOME MUG,216,2010-08-18 09:19:00,1.06,14156,EIRE,228.96
308583,519514,84978,HANGING HEART JAR T-LIGHT HOLDER,216,2010-08-18 09:19:00,1.06,14156,EIRE,228.96
308603,519514,21871,SAVE THE PLANET MUG,216,2010-08-18 09:19:00,1.06,14156,EIRE,228.96
42237,492943,21257,VICTORIAN SEWING BOX MEDIUM,32,2009-12-21 13:04:00,6.95,14156,EIRE,222.4
84224,497217,21257,VICTORIAN SEWING BOX MEDIUM,32,2010-02-07 14:27:00,6.95,14156,EIRE,222.4
109109,499878,21257,VICTORIAN SEWING BOX MEDIUM,32,2010-03-03 09:59:00,6.95,14156,EIRE,222.4
308576,519514,20728,LUNCH BAG CARS BLUE,150,2010-08-18 09:19:00,1.45,14156,EIRE,217.5
308582,519514,20725,LUNCH BAG RED SPOTTY,150,2010-08-18 09:19:00,1.45,14156,EIRE,217.5
308599,519514,21833,CAMOUFLAGE LED TORCH,144,2010-08-18 09:19:00,1.49,14156,EIRE,214.56
47543,493819,10134,COLOURING PENCILS BROWN TUBE,200,2010-01-07 12:34:00,1.06,14156,EIRE,212
237609,512411,22309,TEA COSY RED  STRIPE,100,2010-06-15 13:19:00,2.1,14156,EIRE,210
339720,522513,22309,TEA COSY RED  STRIPE,100,2010-09-15 11:35:00,2.1,14156,EIRE,210
308597,519514,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,144,2010-08-18 09:19:00,1.45,14156,EIRE,208.8
308617,519514,84849D,HOT BATHS SOAP HOLDER,144,2010-08-18 09:19:00,1.45,14156,EIRE,208.8
339711,522513,21169,YOU'RE CONFUSING ME METAL SIGN ,144,2010-09-15 11:35:00,1.45,14156,EIRE,208.8
463393,533120,21169,YOU'RE CONFUSING ME METAL SIGN ,144,2010-11-16 12:32:00,1.45,14156,EIRE,208.8
47570,493819,21790,VINTAGE SNAP CARDS,288,2010-01-07 12:34:00,0.72,14156,EIRE,207.36
47586,493819,22129,PARTY CONES CANDY TREE DECORATION,288,2010-01-07 12:34:00,0.72,14156,EIRE,207.36
264442,514962,71459,HANGING JAM JAR T-LIGHT HOLDER,288,2010-07-07 12:08:00,0.72,14156,EIRE,207.36
237618,512411,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,2010-06-15 13:19:00,8.5,14156,EIRE,204
340899,522631,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,2010-09-16 09:07:00,8.5,14156,EIRE,204
358276,524147,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,80,2010-09-27 15:36:00,2.55,14911,EIRE,204
358623,524155,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,80,2010-09-27 16:00:00,2.55,14911,EIRE,204
406178,528310,22796,PHOTO FRAME 3 CLASSIC HANGING,24,2010-10-21 12:14:00,8.5,14156,EIRE,204
367810,525011,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,24,2010-10-03 10:52:00,8.49,14156,EIRE,203.76
47513,493819,21746,SMALL RED SPOT  WINDMILL,192,2010-01-07 12:34:00,1.06,14156,EIRE,203.52
47556,493819,84991,60 TEATIME FAIRY CAKE CASES,480,2010-01-07 12:34:00,0.42,14156,EIRE,201.6
47558,493819,21215, IVORY PAPER CUP CAKE CASES ,480,2010-01-07 12:34:00,0.42,14156,EIRE,201.6
47559,493819,21212,PACK OF 72 RETRO SPOT CAKE CASES,480,2010-01-07 12:34:00,0.42,14156,EIRE,201.6
47560,493819,21977,PACK OF 60 PINK PAISLEY CAKE CASES,480,2010-01-07 12:34:00,0.42,14156,EIRE,201.6
157781,504436,84992,72 SWEETHEART FAIRY CAKE CASES,480,2010-04-13 13:33:00,0.42,14156,EIRE,201.6
157782,504436,84991,60 TEATIME FAIRY CAKE CASES,480,2010-04-13 13:33:00,0.42,14156,EIRE,201.6
157791,504436,21975,PACK OF 60 DINOSAUR CAKE CASES,480,2010-04-13 13:33:00,0.42,14156,EIRE,201.6
157809,504436,21212,PACK OF 72 RETRO SPOT CAKE CASES,480,2010-04-13 13:33:00,0.42,14156,EIRE,201.6
335304,522088,84212,"ASSORTED FLOWER COLOUR ""LEIS""",480,2010-09-12 12:31:00,0.42,14156,EIRE,201.6
48585,493955,20748,KENSINGTON COFFEE SET,18,2010-01-08 14:12:00,10.95,14016,EIRE,197.1
237617,512411,22492,MINI PAINT SET VINTAGE ,288,2010-06-15 13:19:00,0.65,14156,EIRE,187.2
308587,519514,21787,RAIN PONCHO WITH RED SPOTS,288,2010-08-18 09:19:00,0.65,14156,EIRE,187.2
47521,493819,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,100,2010-01-07 12:34:00,1.85,14156,EIRE,185
406174,528310,22942,CHRISTMAS LIGHTS 10 SANTAS ,24,2010-10-21 12:14:00,7.65,14156,EIRE,183.6
414274,528954,22942,CHRISTMAS LIGHTS 10 SANTAS ,24,2010-10-26 08:11:00,7.65,14156,EIRE,183.6
308598,519514,21915,RED  HARMONICA IN BOX ,144,2010-08-18 09:19:00,1.25,14156,EIRE,180
308601,519514,21121,SET/10 RED SPOTTY PARTY CANDLES,144,2010-08-18 09:19:00,1.25,14156,EIRE,180
406175,528310,22847,"BREAD BIN, DINER STYLE, IVORY",12,2010-10-21 12:14:00,14.95,14156,EIRE,179.4
272951,515909,85125,SMALL ROUND CUT GLASS CANDLESTICK,42,2010-07-15 13:16:00,4.25,14156,EIRE,178.5
101891,499067,21175,GIN + TONIC DIET METAL SIGN,96,2010-02-24 14:30:00,1.85,14911,EIRE,177.6
157801,504436,21749,LARGE RED RETROSPOT WINDMILL,96,2010-04-13 13:33:00,1.85,14156,EIRE,177.6
157802,504436,21713,CITRONELLA CANDLE FLOWERPOT,96,2010-04-13 13:33:00,1.85,14156,EIRE,177.6
237624,512411,21749,LARGE RED RETROSPOT WINDMILL,96,2010-06-15 13:19:00,1.85,14156,EIRE,177.6
406181,528310,22769,CHALKBOARD KITCHEN ORGANISER,8,2010-10-21 12:14:00,21.95,14156,EIRE,175.6
132708,501930,22423,REGENCY CAKESTAND 3 TIER,16,2010-03-22 11:21:00,10.95,14016,EIRE,175.2
150929,503783,22423,REGENCY CAKESTAND 3 TIER,16,2010-04-07 12:07:00,10.95,14156,EIRE,175.2
159311,504574,22423,REGENCY CAKESTAND 3 TIER,16,2010-04-14 15:10:00,10.95,14016,EIRE,175.2
171852,505707,22423,REGENCY CAKESTAND 3 TIER,16,2010-04-25 12:11:00,10.95,14156,EIRE,175.2
178453,506290,22423,REGENCY CAKESTAND 3 TIER,16,2010-04-29 09:16:00,10.95,14911,EIRE,175.2
182232,506707,22423,REGENCY CAKESTAND 3 TIER,16,2010-05-02 14:49:00,10.95,14156,EIRE,175.2
190094,507396,22423,REGENCY CAKESTAND 3 TIER,16,2010-05-09 13:00:00,10.95,14911,EIRE,175.2
264487,514962,22423,REGENCY CAKESTAND 3 TIER,16,2010-07-07 12:08:00,10.95,14156,EIRE,175.2
264704,514979,22423,REGENCY CAKESTAND 3 TIER,16,2010-07-07 13:38:00,10.95,14911,EIRE,175.2
302854,518896,22423,REGENCY CAKESTAND 3 TIER,16,2010-08-12 13:38:00,10.95,14156,EIRE,175.2
325013,521115,22423,REGENCY CAKESTAND 3 TIER,16,2010-09-02 11:30:00,10.95,14911,EIRE,175.2
329681,521549,22423,REGENCY CAKESTAND 3 TIER,16,2010-09-06 15:55:00,10.95,14156,EIRE,175.2
340904,522631,22423,REGENCY CAKESTAND 3 TIER,16,2010-09-16 09:07:00,10.95,14156,EIRE,175.2
358116,524139,22423,REGENCY CAKESTAND 3 TIER,16,2010-09-27 14:45:00,10.95,14911,EIRE,175.2
362521,524502,22423,REGENCY CAKESTAND 3 TIER,16,2010-09-29 12:32:00,10.95,14156,EIRE,175.2
396503,527393,22423,REGENCY CAKESTAND 3 TIER,16,2010-10-17 13:30:00,10.95,,EIRE,175.2
416973,529203,22423,REGENCY CAKESTAND 3 TIER,16,2010-10-27 09:59:00,10.95,14911,EIRE,175.2
417595,529315,22423,REGENCY CAKESTAND 3 TIER,16,2010-10-27 13:29:00,10.95,14911,EIRE,175.2
425757,530064,22423,REGENCY CAKESTAND 3 TIER,16,2010-11-01 11:43:00,10.95,14911,EIRE,175.2
484313,534726,22423,REGENCY CAKESTAND 3 TIER,16,2010-11-23 18:41:00,10.95,14156,EIRE,175.2
523001,538009,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-09 12:17:00,10.95,14911,EIRE,175.2
47596,493819,22080,RIBBON REEL SPOTS DESIGN ,120,2010-01-07 12:34:00,1.45,14156,EIRE,174
47597,493819,22079,RIBBON REEL HEARTS DESIGN ,120,2010-01-07 12:34:00,1.45,14156,EIRE,174
275328,516160,22082,RIBBON REEL STRIPES DESIGN ,120,2010-07-18 11:59:00,1.45,,EIRE,174
358280,524147,22739,"RIBBON REEL, XMAS SOCK/BAUBLE",120,2010-09-27 15:36:00,1.45,14911,EIRE,174
358619,524155,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,120,2010-09-27 16:00:00,1.45,14911,EIRE,174
42257,492943,84691,PACK 20 DOLLY PEGS,240,2009-12-21 13:04:00,0.72,14156,EIRE,172.8
84241,497217,84691,PACK 20 DOLLY PEGS,240,2010-02-07 14:27:00,0.72,14156,EIRE,172.8
42256,492943,21398,RED  SPOTTY COFFEE  MUG,96,2009-12-21 13:04:00,1.75,14156,EIRE,168
47561,493819,84692,BOX OF 24 COCKTAIL PARASOLS,400,2010-01-07 12:34:00,0.42,14156,EIRE,168
84240,497217,21398,RED  SPOTTY COFFEE  MUG,96,2010-02-07 14:27:00,1.75,14156,EIRE,168
109124,499878,21398,RED  SPOTTY COFFEE  MUG,96,2010-03-03 09:59:00,1.75,14156,EIRE,168
416967,529203,22114,HOT WATER BOTTLE TEA AND SYMPATHY,48,2010-10-27 09:59:00,3.45,14911,EIRE,165.6
42243,492943,20682,RED SPOTTY CHILDS UMBRELLA,60,2009-12-21 13:04:00,2.75,14156,EIRE,165
42244,492943,20681,PINK SPOTTY CHILDS UMBRELLA,60,2009-12-21 13:04:00,2.75,14156,EIRE,165
84230,497217,20682,RED SPOTTY CHILDS UMBRELLA,60,2010-02-07 14:27:00,2.75,14156,EIRE,165
84231,497217,20681,PINK SPOTTY CHILDS UMBRELLA,60,2010-02-07 14:27:00,2.75,14156,EIRE,165
109115,499878,20682,RED SPOTTY CHILDS UMBRELLA,60,2010-03-03 09:59:00,2.75,14156,EIRE,165
109116,499878,20681,PINK SPOTTY CHILDS UMBRELLA,60,2010-03-03 09:59:00,2.75,14156,EIRE,165
308606,519514,20682,RED SPOTTY CHILDS UMBRELLA,60,2010-08-18 09:19:00,2.75,14156,EIRE,165
358161,524139,21928,JUMBO BAG SCANDINAVIAN PAISLEY,100,2010-09-27 14:45:00,1.65,14911,EIRE,165
42259,492943,20914,SET/5 RED SPOTTY LID GLASS BOWLS,64,2009-12-21 13:04:00,2.55,14156,EIRE,163.2
84243,497217,20914,SET/5 RED SPOTTY LID GLASS BOWLS,64,2010-02-07 14:27:00,2.55,14156,EIRE,163.2
109127,499878,20914,SET/5 RED SPOTTY LID GLASS BOWLS,64,2010-03-03 09:59:00,2.55,14156,EIRE,163.2
109649,499919,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-03-03 12:20:00,2.55,14911,EIRE,163.2
157815,504436,20914,SET/5 RED SPOTTY LID GLASS BOWLS,64,2010-04-13 13:33:00,2.55,14156,EIRE,163.2
406517,528331,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-10-21 13:39:00,2.55,,EIRE,163.2
416969,529203,21733,RED HANGING HEART T-LIGHT HOLDER,64,2010-10-27 09:59:00,2.55,14911,EIRE,163.2
416970,529203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-10-27 09:59:00,2.55,14911,EIRE,163.2
463386,533120,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,64,2010-11-16 12:32:00,2.55,14156,EIRE,163.2
101889,499067,21166,COOK WITH WINE METAL SIGN ,96,2010-02-24 14:30:00,1.69,14911,EIRE,162.24
135936,502422,84467,ENGLISH ROSE DESIGN QUILTED THROW,4,2010-03-24 12:20:00,39.95,14911,EIRE,159.8
237625,512411,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,108,2010-06-15 13:19:00,1.45,14156,EIRE,156.6
48182,493877,84968B,S/16 VINTAGE IVORY CUTLERY,12,2010-01-07 19:34:00,12.75,14911,EIRE,153
191380,507478,21361,LOVE LARGE WOOD LETTERS ,12,2010-05-10 11:32:00,12.75,14911,EIRE,153
268973,515417,84968B,S/16 VINTAGE IVORY CUTLERY,12,2010-07-12 13:02:00,12.75,14911,EIRE,153
358291,524147,22606,WOODEN SKITTLES GARDEN SET,12,2010-09-27 15:36:00,12.75,14911,EIRE,153
358608,524155,22606,WOODEN SKITTLES GARDEN SET,12,2010-09-27 16:00:00,12.75,14911,EIRE,153
389405,526862,22423,REGENCY CAKESTAND 3 TIER,12,2010-10-13 13:07:00,12.75,14911,EIRE,153
401810,527910,22423,REGENCY CAKESTAND 3 TIER,12,2010-10-19 12:50:00,12.75,14156,EIRE,153
515372,537378,22423,REGENCY CAKESTAND 3 TIER,12,2010-12-06 13:06:00,12.75,14911,EIRE,153
47572,493819,21889,WOODEN BOX OF DOMINOES,144,2010-01-07 12:34:00,1.06,14156,EIRE,152.64
84228,497217,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,144,2010-02-07 14:27:00,1.06,14156,EIRE,152.64
157807,504436,21397,BLUE  SPOTTY EGG CUP ,144,2010-04-13 13:33:00,1.06,14156,EIRE,152.64
237600,512411,84978,HANGING HEART JAR T-LIGHT HOLDER,144,2010-06-15 13:19:00,1.06,14156,EIRE,152.64
297817,518395,85049E,SCANDINAVIAN REDS RIBBONS,144,2010-08-08 12:41:00,1.06,14156,EIRE,152.64
308609,519514,22560,TRADITIONAL MODELLING CLAY,144,2010-08-18 09:19:00,1.06,14156,EIRE,152.64
339714,522513,21397,BLUE  SPOTTY EGG CUP ,144,2010-09-15 11:35:00,1.06,14156,EIRE,152.64
349679,523356,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,144,2010-09-21 17:10:00,1.06,14911,EIRE,152.64
358293,524147,22560,TRADITIONAL MODELLING CLAY,144,2010-09-27 15:36:00,1.06,14911,EIRE,152.64
358606,524155,22560,TRADITIONAL MODELLING CLAY,144,2010-09-27 16:00:00,1.06,14911,EIRE,152.64
79172,496594,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,24,2010-02-02 15:36:00,6.35,,EIRE,152.4
233590,512004,20750,RED/WHITE DOT MINI CASES,24,2010-06-11 15:58:00,6.35,14911,EIRE,152.4
237627,512411,21589,SWALLOW GIANT TUBE MATCHES,72,2010-06-15 13:19:00,2.1,14156,EIRE,151.2
437330,531231,85032D,YULETIDE IMAGES GIFT WRAP SET,72,2010-11-05 17:24:00,2.1,,EIRE,151.2
237585,512411,22417,PACK OF 60 SPACEBOY CAKE CASES,360,2010-06-15 13:19:00,0.42,14156,EIRE,151.2
237586,512411,21977,PACK OF 60 PINK PAISLEY CAKE CASES,360,2010-06-15 13:19:00,0.42,14156,EIRE,151.2
237588,512411,21212,PACK OF 72 RETRO SPOT CAKE CASES,360,2010-06-15 13:19:00,0.42,14156,EIRE,151.2
237598,512411,84992,72 SWEETHEART FAIRY CAKE CASES,360,2010-06-15 13:19:00,0.42,14156,EIRE,151.2
237599,512411,84991,60 TEATIME FAIRY CAKE CASES,360,2010-06-15 13:19:00,0.42,14156,EIRE,151.2
339715,522513,84992,72 SWEETHEART FAIRY CAKE CASES,360,2010-09-15 11:35:00,0.42,14156,EIRE,151.2
339717,522513,22417,PACK OF 60 SPACEBOY CAKE CASES,360,2010-09-15 11:35:00,0.42,14156,EIRE,151.2
339718,522513,21977,PACK OF 60 PINK PAISLEY CAKE CASES,360,2010-09-15 11:35:00,0.42,14156,EIRE,151.2
339721,522513,21975,PACK OF 60 DINOSAUR CAKE CASES,360,2010-09-15 11:35:00,0.42,14156,EIRE,151.2
339729,522513,21212,PACK OF 72 RETRO SPOT CAKE CASES,360,2010-09-15 11:35:00,0.42,14156,EIRE,151.2
335300,522088,84522,PINK PARTY SUNGLASSES,100,2010-09-12 12:31:00,1.5,14156,EIRE,150
42249,492943,20725,LUNCH BAG RED SPOTTY,100,2009-12-21 13:04:00,1.45,14156,EIRE,145
42255,492943,20728,LUNCH BAG CARS BLUE,100,2009-12-21 13:04:00,1.45,14156,EIRE,145
84235,497217,20725,LUNCH BAG RED SPOTTY,100,2010-02-07 14:27:00,1.45,14156,EIRE,145
84239,497217,20728,LUNCH BAG CARS BLUE,100,2010-02-07 14:27:00,1.45,14156,EIRE,145
84251,497217,22310,KNITTED MUG COSY IVORY COLOUR ,100,2010-02-07 14:27:00,1.45,14156,EIRE,145
109119,499878,20725,LUNCH BAG RED SPOTTY,100,2010-03-03 09:59:00,1.45,14156,EIRE,145
109123,499878,20728,LUNCH BAG CARS BLUE,100,2010-03-03 09:59:00,1.45,14156,EIRE,145
109135,499878,22310,KNITTED MUG COSY IVORY COLOUR ,100,2010-03-03 09:59:00,1.45,14156,EIRE,145
157817,504436,20728,LUNCH BAG CARS BLUE,100,2010-04-13 13:33:00,1.45,14156,EIRE,145
157818,504436,20725,LUNCH BAG RED SPOTTY,100,2010-04-13 13:33:00,1.45,14156,EIRE,145
170248,505525,22198,LARGE POPCORN HOLDER ,100,2010-04-22 17:01:00,1.45,14156,EIRE,145
237595,512411,20725,LUNCH BAG RED SPOTTY,100,2010-06-15 13:19:00,1.45,14156,EIRE,145
237608,512411,22310,KNITTED MUG COSY IVORY COLOUR ,100,2010-06-15 13:19:00,1.45,14156,EIRE,145
298854,518497,22198,LARGE POPCORN HOLDER ,100,2010-08-09 12:35:00,1.45,14911,EIRE,145
339712,522513,22310,IVORY KNITTED MUG COSY ,100,2010-09-15 11:35:00,1.45,14156,EIRE,145
463380,533120,20725,LUNCH BAG RED RETROSPOT,100,2010-11-16 12:32:00,1.45,14156,EIRE,145
170247,505525,22197,SMALL POPCORN HOLDER,200,2010-04-22 17:01:00,0.72,14156,EIRE,144
76401,496334,45008C,DECORATIVE NET CANOPY CREAM,20,2010-01-31 14:37:00,7.16,14911,EIRE,143.2
48558,493955,21276,TWO EMBOSSED HEART MINI DRAWERS,24,2010-01-08 14:12:00,5.95,14016,EIRE,142.8
64154,495073,22106,MIRROR MOSAIC HURRICANE LAMP ,24,2010-01-21 08:47:00,5.95,14911,EIRE,142.8
64166,495073,20679,EDWARDIAN PARASOL RED,24,2010-01-21 08:47:00,5.95,14911,EIRE,142.8
64167,495073,15056BL,EDWARDIAN PARASOL BLACK,24,2010-01-21 08:47:00,5.95,14911,EIRE,142.8
64168,495073,15056N,EDWARDIAN PARASOL NATURAL,24,2010-01-21 08:47:00,5.95,14911,EIRE,142.8
169785,505509,21110,LARGE CAKE TOWEL PINK SPOTS,24,2010-04-22 14:31:00,5.95,14156,EIRE,142.8
306249,519246,15056BL,EDWARDIAN PARASOL BLACK,24,2010-08-15 14:34:00,5.95,,EIRE,142.8
432014,530661,22468,BABUSHKA LIGHTS STRING OF 10,24,2010-11-04 10:37:00,5.95,14911,EIRE,142.8
195735,508098,21472,LADYBIRD + BEE RAFFIA FOOD COVER,48,2010-05-13 09:33:00,2.95,14156,EIRE,141.6
406537,528331,21466,RED FLOWER CROCHET FOOD COVER,48,2010-10-21 13:39:00,2.95,,EIRE,141.6
414248,528954,21471,STRAWBERRY RAFFIA FOOD COVER,48,2010-10-26 08:11:00,2.95,14156,EIRE,141.6
469403,533595,21890,S/6 WOODEN SKITTLES IN COTTON BAG,48,2010-11-18 12:14:00,2.95,14911,EIRE,141.6
42265,492943,22310,KNITTED MUG COSY IVORY COLOUR ,96,2009-12-21 13:04:00,1.45,14156,EIRE,139.2
101861,499067,21169,YOU'RE CONFUSING ME METAL SIGN ,96,2010-02-24 14:30:00,1.45,14911,EIRE,139.2
157780,504436,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,96,2010-04-13 13:33:00,1.45,14156,EIRE,139.2
237601,512411,84849D,HOT BATHS SOAP HOLDER,96,2010-06-15 13:19:00,1.45,14156,EIRE,139.2
237602,512411,84849B,FAIRY SOAP SOAP HOLDER,96,2010-06-15 13:19:00,1.45,14156,EIRE,139.2
272945,515909,84949,SILVER HANGING T-LIGHT HOLDER,96,2010-07-15 13:16:00,1.45,14156,EIRE,139.2
308572,519514,84849B,FAIRY SOAP SOAP HOLDER,96,2010-08-18 09:19:00,1.45,14156,EIRE,139.2
463381,533120,84849D,HOT BATHS SOAP HOLDER,96,2010-11-16 12:32:00,1.45,14156,EIRE,139.2
458,489520,21842,PINK HEART CANDY BUTTON CALCULATOR,54,2009-12-01 11:41:00,2.55,14911,EIRE,137.7
99571,498759,37449,CERAMIC CAKE STAND + HANGING CAKES,16,2010-02-22 16:58:00,8.5,14156,EIRE,136
243050,512924,37449,CERAMIC CAKE STAND + HANGING CAKES,16,2010-06-20 10:47:00,8.5,14156,EIRE,136
42245,492943,20979,36 PENCILS TUBE RED SPOTTY,128,2009-12-21 13:04:00,1.06,14156,EIRE,135.68
84232,497217,20979,36 PENCILS TUBE RED SPOTTY,128,2010-02-07 14:27:00,1.06,14156,EIRE,135.68
109117,499878,20979,36 PENCILS TUBE RED SPOTTY,128,2010-03-03 09:59:00,1.06,14156,EIRE,135.68
308619,519514,20979,36 PENCILS TUBE RED SPOTTY,128,2010-08-18 09:19:00,1.06,14156,EIRE,135.68
308608,519514,22398,MAGNETS PACK OF 4 SWALLOWS,108,2010-08-18 09:19:00,1.25,14156,EIRE,135
432020,530661,22443,GROW YOUR OWN HERBS SET OF 3,20,2010-11-04 10:37:00,6.75,14911,EIRE,135
157804,504436,21653,GLASS ETCHED T-LIGHT HOLDER LARGE,72,2010-04-13 13:33:00,1.85,14156,EIRE,133.2
266845,515187,22417,PACK OF 60 SPACEBOY CAKE CASES,240,2010-07-09 09:46:00,0.55,14156,EIRE,132
48146,493877,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,2010-01-07 19:34:00,10.95,14911,EIRE,131.4
79164,496594,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,2010-02-02 15:36:00,10.95,,EIRE,131.4
268969,515417,22423,REGENCY CAKESTAND 3 TIER,12,2010-07-12 13:02:00,10.95,14911,EIRE,131.4
436647,531123,21843,RED RETROSPOT CAKE STAND,12,2010-11-05 13:03:00,10.95,14911,EIRE,131.4
64113,495073,79323B,BLACK CHERRY LIGHTS,24,2010-01-21 08:47:00,5.45,14911,EIRE,130.8
150927,503783,79323P,PINK CHERRY LIGHTS,24,2010-04-07 12:07:00,5.45,14156,EIRE,130.8
150928,503783,79323W,WHITE CHERRY LIGHTS,24,2010-04-07 12:07:00,5.45,14156,EIRE,130.8
340900,522631,79323S,SILVER CHERRY LIGHTS,24,2010-09-16 09:07:00,5.45,14156,EIRE,130.8
340901,522631,79323W,WHITE CHERRY LIGHTS,24,2010-09-16 09:07:00,5.45,14156,EIRE,130.8
340902,522631,79323P,PINK CHERRY LIGHTS,24,2010-09-16 09:07:00,5.45,14156,EIRE,130.8
94242,498249,47570,ENGLISH ROSE TABLE CLOTH,12,2010-02-17 14:39:00,10.65,14911,EIRE,127.8
263818,514866,21153,RED SPOTTY TABLECLOTH ,12,2010-07-07 09:42:00,10.65,14016,EIRE,127.8
185799,507064,84968B,S/16 VINTAGE IVORY CUTLERY,10,2010-05-06 10:30:00,12.75,14911,EIRE,127.5
233618,512004,22423,REGENCY CAKESTAND 3 TIER,10,2010-06-11 15:58:00,12.75,14911,EIRE,127.5
189995,507393,21523,DOOR MAT FANCY FONT HOME SWEET HOME,20,2010-05-09 12:49:00,6.35,14911,EIRE,127
189999,507393,48184,DOOR MAT ENGLISH ROSE ,20,2010-05-09 12:49:00,6.35,14911,EIRE,127
293220,517974,22692,DOORMAT WELCOME TO OUR HOME,20,2010-08-03 13:55:00,6.35,14911,EIRE,127
331079,521692,21760,FRENCH STYLE WALL DRESSER,1,2010-09-08 08:18:00,125,14911,EIRE,125
349680,523356,22907,PACK OF 20 NAPKINS PANTRY DESIGN,192,2010-09-21 17:10:00,0.64,14911,EIRE,122.88
358279,524147,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,192,2010-09-27 15:36:00,0.64,14911,EIRE,122.88
358620,524155,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,192,2010-09-27 16:00:00,0.64,14911,EIRE,122.88
94215,498249,22184,CAKE STAND VICTORIAN FILIGREE LARGE,16,2010-02-17 14:39:00,7.65,14911,EIRE,122.4
367801,525011,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,2010-10-03 10:52:00,7.65,14156,EIRE,122.4
101865,499067,22413,METAL SIGN TAKE IT OR LEAVE IT ,48,2010-02-24 14:30:00,2.55,14911,EIRE,122.4
339706,522513,20914,SET/5 RED SPOTTY LID GLASS BOWLS,48,2010-09-15 11:35:00,2.55,14156,EIRE,122.4
349677,523356,22274,FELTCRAFT DOLL EMILY,48,2010-09-21 17:10:00,2.55,14911,EIRE,122.4
349678,523356,22666,RECIPE BOX PANTRY YELLOW DESIGN,48,2010-09-21 17:10:00,2.55,14911,EIRE,122.4
349687,523356,22744,MAKE YOUR OWN MONSOON CARD KIT,48,2010-09-21 17:10:00,2.55,14911,EIRE,122.4
414321,528954,22454,MEASURING TAPE BABUSHKA RED,48,2010-10-26 08:11:00,2.55,14156,EIRE,122.4
367804,525011,22189,CREAM HEART CARD HOLDER,36,2010-10-03 10:52:00,3.39,14156,EIRE,122.04
42263,492943,20754,RETRO RED SPOTTY WASHING UP GLOVES,72,2009-12-21 13:04:00,1.69,14156,EIRE,121.68
84248,497217,20754,RETRO RED SPOTTY WASHING UP GLOVES,72,2010-02-07 14:27:00,1.69,14156,EIRE,121.68
109132,499878,20754,RETRO RED SPOTTY WASHING UP GLOVES,72,2010-03-03 09:59:00,1.69,14156,EIRE,121.68
157797,504436,21833,CAMOUFLAGE LED TORCH,72,2010-04-13 13:33:00,1.69,14156,EIRE,121.68
463389,533120,20754,RETROSPOT RED WASHING UP GLOVES,72,2010-11-16 12:32:00,1.69,14156,EIRE,121.68
157811,504436,21171,BATHROOM METAL SIGN ,96,2010-04-13 13:33:00,1.25,14156,EIRE,120
157814,504436,21154,RED SPOTTY OVEN GLOVE ,96,2010-04-13 13:33:00,1.25,14156,EIRE,120
237591,512411,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,96,2010-06-15 13:19:00,1.25,14156,EIRE,120
308571,519514,21171,BATHROOM METAL SIGN ,96,2010-08-18 09:19:00,1.25,14156,EIRE,120
463388,533120,21210,SET OF 72 RETROSPOT PAPER  DOILIES,96,2010-11-16 12:32:00,1.25,14156,EIRE,120
32477,492015,37503,TEA TIME CAKE STAND IN GIFT BOX,12,2009-12-15 12:00:00,9.95,14911,EIRE,119.4
40091,492761,37503,TEA TIME CAKE STAND IN GIFT BOX,12,2009-12-18 14:22:00,9.95,14911,EIRE,119.4
99573,498759,37503,TEA TIME CAKE STAND IN GIFT BOX,12,2010-02-22 16:58:00,9.95,14156,EIRE,119.4
170246,505525,37503,TEA TIME CAKE STAND IN GIFT BOX,12,2010-04-22 17:01:00,9.95,14156,EIRE,119.4
